,_id,ltable_id,rtable_id,ltable_title,ltable_authors,ltable_year,rtable_title,rtable_authors,rtable_year
8197,8197,journals/sigmod/Winslett01a,m2Mf-4BgLP4J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",m winslett,2001
8198,8198,journals/sigmod/Winslett01a,nBUN0dffoUoJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,bird strike hazards as a factor in the site selection process and planning for the future new lisbon ,"s pessoa, c sequeira, h blokpoel",0
8199,8199,journals/sigmod/Winslett01a,nCOno-vA4PcJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,report on florida focus groups: a study to determine the preference of consumers and surrogates for  ,lb zacharius,0
8200,8200,journals/sigmod/Winslett01a,nbtZN1mHlNIJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,energy extremals and nonlinear stability in an energy-relative enstrophy theory of the bve on a  ,cc lim,0
8201,8201,journals/sigmod/Winslett01a,pUsJ4WIx8HgJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,how do you make it to the top? an examination of influences on women's and men's managerial  ,"p tharenou, s latimer, d conroy",1994
8202,8202,journals/sigmod/Winslett01a,qk4iepBGiWYJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,facade: a fast and effective approach to the discovery of dense clusters in noisy spatial data,"y qian, g zhang, k zhang",2004
8203,8203,journals/sigmod/Winslett01a,url:http://portal.acm.org/citation.cfm%3Fid%3D1024694.1024713,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"jeffrey naughton speaks out on database systems as control freaks, how to choose students, how to  ",m winslett,2004
8204,8204,journals/sigmod/Winslett01a,url:http://portal.acm.org/citation.cfm%3Fid%3D1041410.1041425,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"c. mohan speaks out: on r*, message queues, computer science in india, how aries came about, life as ",m winslett,2004
8205,8205,journals/sigmod/Winslett01a,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083803,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"bruce lindsay speaks out: on system r, benchmarking, life as an ibm fellow, the power of dbas in the ",m winslett,2005
8206,8206,journals/sigmod/Winslett01a,url:http://portal.acm.org/citation.cfm%3Fid%3D1084805.1084829,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"john wilkes speaks out: on what the db community needs to know about storage, how the db and storage ",m winslett,2005
8207,8207,journals/sigmod/Winslett01a,wPkB_-E4pQYJ,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,how to compute fast a function and all its derivatives: a variation on the theorem of baur-strassen,j morgenstern,1985
8208,8208,journals/sigmod/Winslett01a,wXfzjYQNxA8J,"gio wiederhold speaks out on moving into academia in mid-career, how to be an effective consultant, why you should be a program manager as a funding agency, the need for ontology algebra and simulations, and more",,2001,"why do citizens want to keep refugees out? threats, fairness, and hostile norms in the treatment of  ","wr louis, j duck, dj terry, r schuller, r lalonde",0
8209,8209,journals/sigmod/Winslett02a,2hfDw1b0VgcJ,david dewitt speaks out,m winslett,2002,a model-based approach to updating databases with incomplete information,m winslett,1988
8210,8210,journals/sigmod/Winslett02a,8lafnpE84ocJ,david dewitt speaks out,m winslett,2002,distinguished database profiles: interview with jim gray,m winslett,0
8211,8211,journals/sigmod/Winslett02a,9mwyzsFG89wJ,david dewitt speaks out,m winslett,2002,a framework for comparison of update semantics,m winslett,1988
8212,8212,journals/sigmod/Winslett02a,UVsqO1tB5BkJ,david dewitt speaks out,m winslett,2002,databases in virtual organizations: a collective interview and call for researchers,m winslett,2005
8213,8213,journals/sigmod/Winslett02a,dMNA36iCZl0J,david dewitt speaks out,m winslett,2002,k. smith entity modeling in the mls relational model,m winslett,0
8214,8214,journals/sigmod/Winslett02a,dx3lTV6KnpQJ,david dewitt speaks out,m winslett,2002,a model-theoretic approach to updating incomplete databases,m winslett,0
8215,8215,journals/sigmod/Winslett02a,hZOXZJ6x2xUJ,david dewitt speaks out,m winslett,2002,progress on hpcc and nii,m winslett,0
8216,8216,journals/sigmod/Winslett02a,khCTqDvgt10J,david dewitt speaks out,m winslett,2002,peter chen speaks out,m winslett,2004
8217,8217,journals/sigmod/Winslett02a,m2Mf-4BgLP4J,david dewitt speaks out,m winslett,2002,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",m winslett,2001
8218,8218,journals/sigmod/Winslett02a,sfQlMM3SXpAJ,david dewitt speaks out,m winslett,2002,jim gray speaks out,m winslett,2003
8219,8219,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1024694.1024713,david dewitt speaks out,m winslett,2002,"jeffrey naughton speaks out on database systems as control freaks, how to choose students, how to  ",m winslett,2004
8220,8220,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1031570.1031579,david dewitt speaks out,m winslett,2002,phil bernstein speaks out on trends at industrial research labs: what metadata management products  ,m winslett,2004
8221,8221,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1041410.1041425,david dewitt speaks out,m winslett,2002,"c. mohan speaks out: on r*, message queues, computer science in india, how aries came about, life as ",m winslett,2004
8222,8222,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083802,david dewitt speaks out,m winslett,2002,distinguised database profiles,m winslett,2005
8223,8223,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083803,david dewitt speaks out,m winslett,2002,"bruce lindsay speaks out: on system r, benchmarking, life as an ibm fellow, the power of dbas in the ",m winslett,2005
8224,8224,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1084805.1084829,david dewitt speaks out,m winslett,2002,"john wilkes speaks out: on what the db community needs to know about storage, how the db and storage ",m winslett,2005
8225,8225,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D1107499.1107519,david dewitt speaks out,m winslett,2002,"christos faloutsos speaks out: on power laws, fractals, the future of data mining, sabbaticals, and  ",m winslett,2005
8226,8226,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D507338.507358%26coll%3DGUIDE%26dl%3Dacm%26idx%3D984378%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,david dewitt speaks out,m winslett,2002,"avi silberschatz speaks out: on academia versus industrial labs, startup fever, database phd quality ",m winslett,2002
8227,8227,journals/sigmod/Winslett02a,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601870%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,david dewitt speaks out,m winslett,2002,distinguished db profiles,m winslett,2002
8228,8228,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1031579%26type%3Dpdf,david dewitt speaks out,m winslett,2002,phil bernstein speaks out,m winslett,2004
8229,8229,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1041425%26type%3Dpdf,david dewitt speaks out,m winslett,2002,c. mohan speaks out,m winslett,2004
8230,8230,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083803%26type%3Dpdf,david dewitt speaks out,m winslett,2002,bruce lindsay speaks out,m winslett,2005
8231,8231,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1107519%26type%3Dpdf,david dewitt speaks out,m winslett,2002,christos faloutsos speaks out,m winslett,2005
8232,8232,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D141405%26type%3Dpdf%26coll%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,david dewitt speaks out,m winslett,2002,funding for small us businesses and from darpa and nasa.,m winslett,1991
8233,8233,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D565127%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,david dewitt speaks out,m winslett,2002,david dewitt speaks out,"s be proud, hsfis very, p spent",2002
8234,8234,journals/sigmod/Winslett02a,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D601871%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,david dewitt speaks out,m winslett,2002,"hector garcia-molina speaks out regarding startups, how life is getting harder, delta papers, cs in  ",m winslett,2002
8235,8235,journals/sigmod/Winslett02b,2hfDw1b0VgcJ,hector garcia-molina speaks out,m winslett,2002,a model-based approach to updating databases with incomplete information,m winslett,1988
8236,8236,journals/sigmod/Winslett02b,8lafnpE84ocJ,hector garcia-molina speaks out,m winslett,2002,distinguished database profiles: interview with jim gray,m winslett,0
8237,8237,journals/sigmod/Winslett02b,9mwyzsFG89wJ,hector garcia-molina speaks out,m winslett,2002,a framework for comparison of update semantics,m winslett,1988
8238,8238,journals/sigmod/Winslett02b,UVsqO1tB5BkJ,hector garcia-molina speaks out,m winslett,2002,databases in virtual organizations: a collective interview and call for researchers,m winslett,2005
8239,8239,journals/sigmod/Winslett02b,dMNA36iCZl0J,hector garcia-molina speaks out,m winslett,2002,k. smith entity modeling in the mls relational model,m winslett,0
8240,8240,journals/sigmod/Winslett02b,dx3lTV6KnpQJ,hector garcia-molina speaks out,m winslett,2002,a model-theoretic approach to updating incomplete databases,m winslett,0
8241,8241,journals/sigmod/Winslett02b,hZOXZJ6x2xUJ,hector garcia-molina speaks out,m winslett,2002,progress on hpcc and nii,m winslett,0
8242,8242,journals/sigmod/Winslett02b,khCTqDvgt10J,hector garcia-molina speaks out,m winslett,2002,peter chen speaks out,m winslett,2004
8243,8243,journals/sigmod/Winslett02b,m2Mf-4BgLP4J,hector garcia-molina speaks out,m winslett,2002,"jeffrey d. ullman speaks out on the future of higher education, startups, database theory, and more",m winslett,2001
8244,8244,journals/sigmod/Winslett02b,sfQlMM3SXpAJ,hector garcia-molina speaks out,m winslett,2002,jim gray speaks out,m winslett,2003
8245,8245,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1024694.1024713,hector garcia-molina speaks out,m winslett,2002,"jeffrey naughton speaks out on database systems as control freaks, how to choose students, how to  ",m winslett,2004
8246,8246,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1031570.1031579,hector garcia-molina speaks out,m winslett,2002,phil bernstein speaks out on trends at industrial research labs: what metadata management products  ,m winslett,2004
8247,8247,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1041410.1041425,hector garcia-molina speaks out,m winslett,2002,"c. mohan speaks out: on r*, message queues, computer science in india, how aries came about, life as ",m winslett,2004
8248,8248,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083802,hector garcia-molina speaks out,m winslett,2002,distinguised database profiles,m winslett,2005
8249,8249,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1083784.1083803,hector garcia-molina speaks out,m winslett,2002,"bruce lindsay speaks out: on system r, benchmarking, life as an ibm fellow, the power of dbas in the ",m winslett,2005
8250,8250,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1084805.1084829,hector garcia-molina speaks out,m winslett,2002,"john wilkes speaks out: on what the db community needs to know about storage, how the db and storage ",m winslett,2005
8251,8251,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D1107499.1107519,hector garcia-molina speaks out,m winslett,2002,"christos faloutsos speaks out: on power laws, fractals, the future of data mining, sabbaticals, and  ",m winslett,2005
8252,8252,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D507338.507358%26coll%3DGUIDE%26dl%3Dacm%26idx%3D984378%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,hector garcia-molina speaks out,m winslett,2002,"avi silberschatz speaks out: on academia versus industrial labs, startup fever, database phd quality ",m winslett,2002
8253,8253,journals/sigmod/Winslett02b,url:http://portal.acm.org/citation.cfm%3Fid%3D601858.601870%26dl%3DGUIDE%26dl%3DACM%26type%3Dissue%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,hector garcia-molina speaks out,m winslett,2002,distinguished db profiles,m winslett,2002
8254,8254,journals/sigmod/Winslett02b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1031579%26type%3Dpdf,hector garcia-molina speaks out,m winslett,2002,phil bernstein speaks out,m winslett,2004
8255,8255,journals/sigmod/Winslett02b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1041425%26type%3Dpdf,hector garcia-molina speaks out,m winslett,2002,c. mohan speaks out,m winslett,2004
8256,8256,journals/sigmod/Winslett02b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1083803%26type%3Dpdf,hector garcia-molina speaks out,m winslett,2002,bruce lindsay speaks out,m winslett,2005
8257,8257,journals/sigmod/Winslett02b,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1107519%26type%3Dpdf,hector garcia-molina speaks out,m winslett,2002,christos faloutsos speaks out,m winslett,2005
